Day,Susceptible,Exposed,Infected,Recovered,Died
0,20,0,4,0,0
1,17,0,7,0,0
2,47,0,7,2,0
3,54,0,9,2,0
4,83,0,10,2,0
5,108,0,12,2,0
6,127,0,10,4,0
7,156,0,8,7,0
8,170,0,6,9,0
9,183,0,5,10,0
10,191,0,8,10,0
11,201,0,8,10,0
12,221,0,8,13,0
13,239,0,6,15,0
14,249,0,5,17,0
15,271,0,5,17,0
16,305,0,6,17,0
17,309,0,6,18,0
18,323,0,6,19,0
19,324,0,6,20,0
20,336,0,6,21,0
21,361,0,5,22,0
22,354,0,4,22,0
23,358,0,3,21,0
24,353,0,3,17,0
25,357,0,3,16,0
26,359,0,4,16,0
27,359,0,6,15,0
28,332,0,13,15,0
29,346,0,12,17,0
30,367,0,12,17,0
31,379,0,11,18,0
32,378,0,12,17,0
33,380,0,12,16,0
34,375,0,13,17,0
35,380,0,17,18,0
36,367,0,21,23,0
37,358,0,24,25,0
38,355,0,28,27,0
39,360,0,31,32,0
40,369,0,37,34,0
41,365,0,40,35,0
42,382,0,40,39,0
43,387,0,40,41,0
44,402,0,48,42,0
45,412,0,43,47,0
46,407,0,41,52,0
47,398,0,35,57,0
48,387,0,34,57,0
49,391,0,35,57,0
50,389,0,42,59,0
51,391,0,46,60,0
52,391,0,56,62,0
53,365,0,62,63,0
54,362,0,67,66,0
55,363,0,64,68,0
56,363,0,59,69,0
57,347,0,51,76,0
58,334,0,53,74,0
59,326,0,70,76,0
60,307,0,61,83,0
61,324,0,56,83,0
62,306,0,60,88,0
63,299,0,52,92,0
64,292,0,52,92,0
65,291,0,46,86,0
66,297,0,41,87,0
67,301,0,39,86,0
68,293,0,38,82,0
69,297,0,44,79,0
70,279,0,47,78,0
71,286,0,43,74,0
72,294,0,39,73,0
73,311,0,30,71,0
74,310,0,25,72,0
75,312,0,27,73,0
76,310,0,33,69,0
77,312,0,28,71,0
78,318,0,24,75,0
79,329,0,23,73,0
80,324,0,21,71,0
81,339,0,20,66,0
82,339,0,21,52,0
83,324,0,33,47,0
84,324,0,30,48,0
85,316,0,36,46,0
86,311,0,34,47,0
87,318,0,30,49,0
88,332,0,34,51,0
89,345,0,35,52,0
90,356,0,32,48,0
91,378,0,30,46,0
92,373,0,30,45,0
93,387,0,26,45,0
94,392,0,24,47,0
95,384,0,22,48,0
96,412,0,19,48,0
97,381,0,25,50,0
98,389,0,23,49,0
99,403,0,22,47,0
100,425,0,22,47,0
