Day,Susceptible,Exposed,Infected,Recovered,Died
0,20,0,4,0,0
1,17,0,7,0,0
2,34,0,6,1,0
3,62,0,7,4,0
4,89,0,5,6,0
5,116,0,4,7,0
6,133,0,3,8,0
7,142,0,4,8,0
8,173,0,4,9,0
9,190,0,4,9,0
10,199,0,4,10,0
11,215,0,6,10,0
12,245,0,6,11,0
13,259,0,10,12,0
14,279,0,9,15,0
15,294,0,10,16,0
16,312,0,10,17,0
17,332,0,9,19,0
18,351,0,10,22,0
19,379,0,8,24,0
20,386,0,10,24,0
21,402,0,10,26,0
22,417,0,10,26,0
23,423,0,13,25,0
24,412,0,16,24,0
25,411,0,17,25,0
26,410,0,25,25,0
27,404,0,24,28,0
28,390,0,33,29,0
29,390,0,35,29,0
30,384,0,44,27,0
31,388,0,50,26,0
32,393,0,53,32,0
33,367,0,53,37,0
34,356,0,56,38,0
35,360,0,57,39,0
36,353,0,65,46,0
37,328,0,69,50,0
38,299,0,69,51,0
39,312,0,73,60,0
40,290,0,71,65,0
41,278,0,69,71,0
42,275,0,71,68,0
43,275,0,61,78,0
44,274,0,57,79,0
45,257,0,52,81,0
46,274,0,49,81,0
47,296,0,50,78,0
48,301,0,53,76,0
49,314,0,50,76,0
50,306,0,44,76,0
51,317,0,37,75,0
52,305,0,41,69,0
53,309,0,43,61,0
54,305,0,54,57,0
55,285,0,63,58,0
56,290,0,61,62,0
57,276,0,61,59,0
58,288,0,65,59,0
59,278,0,66,62,0
60,289,0,61,70,0
61,290,0,54,73,0
62,300,0,50,74,0
63,304,0,55,69,0
64,296,0,58,68,0
65,290,0,55,70,0
66,298,0,53,71,0
67,300,0,50,72,0
68,309,0,61,71,0
69,281,0,57,73,0
70,277,0,49,70,0
71,284,0,52,66,0
72,293,0,45,66,0
73,296,0,43,65,0
74,293,0,38,67,0
75,316,0,35,67,0
76,311,0,30,58,0
77,315,0,29,56,0
78,328,0,29,53,0
79,335,0,27,54,0
80,335,0,25,54,0
81,327,0,23,52,0
82,321,0,22,54,0
83,322,0,24,55,0
84,325,0,21,56,0
85,328,0,17,56,0
86,366,0,17,53,0
87,348,0,17,49,0
88,358,0,20,48,0
89,361,0,20,43,0
90,371,0,19,42,0
91,363,0,15,43,0
92,376,0,15,42,0
93,374,0,15,42,0
94,383,0,14,40,0
95,369,0,15,39,0
96,365,0,16,39,0
97,367,0,16,38,0
98,368,0,13,39,0
99,362,0,11,35,0
100,378,0,11,35,0
