Day,Susceptible,Exposed,Infected,Recovered,Died
0,20,0,4,0,0
1,20,0,4,0,0
2,52,0,4,0,0
3,76,0,5,0,0
4,90,0,5,0,0
5,110,0,5,1,0
6,123,0,4,3,0
7,142,0,4,3,0
8,152,0,4,3,0
9,182,0,7,3,0
10,191,0,6,4,0
11,217,0,8,5,0
12,226,0,13,5,0
13,231,0,15,8,0
14,243,0,14,11,0
15,268,0,19,11,0
16,304,0,27,12,0
17,316,0,31,16,0
18,306,0,48,16,0
19,310,0,61,16,0
20,309,0,70,19,0
21,317,0,75,24,0
22,303,0,81,35,0
23,296,0,86,45,0
24,321,0,91,52,0
25,315,0,107,55,0
26,281,0,117,59,0
27,259,0,122,72,0
28,237,0,128,78,0
29,226,0,131,85,0
30,204,0,144,91,0
31,195,0,148,100,0
32,170,0,170,105,0
33,148,0,172,119,0
34,123,0,167,128,0
35,120,0,163,144,0
36,110,0,168,147,0
37,89,0,169,140,0
38,93,0,171,147,0
39,72,0,176,146,0
40,69,0,172,152,0
41,66,0,168,151,0
42,67,0,165,160,0
43,57,0,163,166,0
44,48,0,166,166,0
45,50,0,163,168,0
46,40,0,167,163,0
47,48,0,162,158,0
48,43,0,152,160,0
49,36,0,143,170,0
50,53,0,144,172,0
51,52,0,149,170,0
52,37,0,152,168,0
53,37,0,151,172,0
54,38,0,159,176,0
55,34,0,157,187,0
56,30,0,158,190,0
57,22,0,148,196,0
58,34,0,145,199,0
59,22,0,141,205,0
60,31,0,143,210,0
61,30,0,147,211,0
62,36,0,139,212,0
63,23,0,147,202,0
64,26,0,145,206,0
65,25,0,150,209,0
66,33,0,148,213,0
67,34,0,158,208,0
68,38,0,160,223,0
69,40,0,165,220,0
70,41,0,161,223,0
71,42,0,162,229,0
72,55,0,172,229,0
73,43,0,159,240,0
74,42,0,154,252,0
75,36,0,157,252,0
76,34,0,156,245,0
77,43,0,161,247,0
78,47,0,151,257,0
79,52,0,146,257,0
80,57,0,146,255,0
81,54,0,157,252,0
82,47,0,156,250,0
83,51,0,148,254,0
84,55,0,135,256,0
85,48,0,143,256,0
86,57,0,136,244,0
87,60,0,133,244,0
88,58,0,136,229,0
89,49,0,145,222,0
90,51,0,142,211,0
91,46,0,130,215,0
92,52,0,135,210,0
93,56,0,145,199,0
94,49,0,153,195,0
95,45,0,140,197,0
96,65,0,139,192,0
97,74,0,130,199,0
98,83,0,123,190,0
99,85,0,125,188,0
100,101,0,125,188,0
