Day,Susceptible,Exposed,Infected,Recovered,Died
0,20,0,4,0,0
1,17,0,7,0,0
2,54,0,8,2,0
3,63,0,9,2,0
4,78,0,11,3,0
5,96,0,12,3,0
6,117,0,10,5,0
7,116,0,9,8,0
8,133,0,9,11,0
9,153,0,14,12,0
10,166,0,19,13,0
11,188,0,24,13,0
12,214,0,25,17,0
13,245,0,24,23,0
14,269,0,30,27,0
15,268,0,35,29,0
16,283,0,46,33,0
17,299,0,59,37,0
18,305,0,64,43,0
19,299,0,70,50,0
20,286,0,87,59,0
21,281,0,102,62,0
22,275,0,108,72,0
23,263,0,136,78,0
24,224,0,173,88,0
25,202,0,170,100,0
26,179,0,178,116,0
27,177,0,180,130,0
28,153,0,179,138,0
29,125,0,173,154,0
30,116,0,177,159,0
31,101,0,212,160,0
32,82,0,217,162,0
33,66,0,212,165,0
34,59,0,211,175,0
35,54,0,197,182,0
36,58,0,195,182,0
37,44,0,181,193,0
38,49,0,158,202,0
39,50,0,160,207,0
40,41,0,166,203,0
41,30,0,160,211,0
42,33,0,151,211,0
43,50,0,146,217,0
44,38,0,150,213,0
45,27,0,146,210,0
46,21,0,142,207,0
47,32,0,147,196,0
48,27,0,162,195,0
49,19,0,176,200,0
50,24,0,186,204,0
51,15,0,178,211,0
52,17,0,165,215,0
53,30,0,158,221,0
54,31,0,152,230,0
55,18,0,145,233,0
56,30,0,144,223,0
57,22,0,146,219,0
58,28,0,139,221,0
59,29,0,137,234,0
60,23,0,133,230,0
61,18,0,132,229,0
62,32,0,129,233,0
63,26,0,143,233,0
64,26,0,154,235,0
65,26,0,163,232,0
66,19,0,162,240,0
67,20,0,159,242,0
68,42,0,160,242,0
69,33,0,170,239,0
70,37,0,192,225,0
71,25,0,191,230,0
72,37,0,197,236,0
73,39,0,199,238,0
74,33,0,200,240,0
75,23,0,191,250,0
76,21,0,194,255,0
77,24,0,189,264,0
78,23,0,193,272,0
79,29,0,190,273,0
80,35,0,189,266,0
81,54,0,185,271,0
82,50,0,197,272,0
83,54,0,192,276,0
84,49,0,197,287,0
85,37,0,215,287,0
86,31,0,226,293,0
87,27,0,213,296,0
88,22,0,200,293,0
89,33,0,194,289,0
90,36,0,191,280,0
91,47,0,178,279,0
92,44,0,183,273,0
93,32,0,175,276,0
94,45,0,165,278,0
95,38,0,158,280,0
96,46,0,158,269,0
97,53,0,164,260,0
98,54,0,179,256,0
99,50,0,171,251,0
100,61,0,171,251,0
